12-Feb-2022	VK903P	1	11900	479	M	S Patel
12-Feb-2022	KB627J	3	51800	1081	A	N Al-bin-Doleh
12-Feb-2022	TC549Q	1	17400	599	M	S Mounil
12-Feb-2022	EN515N	4	66300	1960	M	S Gabriel
13-Feb-2022	UV557T	1	87300	709	A	A Ward
13-Feb-2022	BZ664N	5	18900	1367	A	J Abbott
14-Feb-2022	YK314B	1	44100	569	M	R Fitzgerald
15-Feb-2022	EN119Q	3	81300	1399	A	E Beck
15-Feb-2022	CP642Y	3	76100	1268	M	E Ward
15-Feb-2022	IR951Y	5	18000	1519	M	X Jiang-kui
15-Feb-2022	GB841M	4	82100	1643	A	A Hiten
15-Feb-2022	MS748J	2	66800	1335	M	R Huff
16-Feb-2022	AP674B	3	27500	791	A	O Yeboah
16-Feb-2022	VO821M	1	54000	514	A	A Shokrollahi
17-Feb-2022	GY575G	5	48200	1439	M	D Moore
17-Feb-2022	YG705T	4	900	1223	A	L Tsai-chin
17-Feb-2022	LM699Y	2	43900	934	M	A Bowens
18-Feb-2022	SK255J	3	9200	1044	M	S Chapa
19-Feb-2022	PW881H	5	54000	1499	A	W Tyler
20-Feb-2022	BP440F	5	30300	1223	A	A Davidson
20-Feb-2022	UL154V	4	5400	1279	M	G Dennis
21-Feb-2022	AX998E	3	62600	1335	M	A Villarreal
21-Feb-2022	CM627L	5	19700	1359	M	Y Yaqtin
21-Feb-2022	HN000L	2	28600	1099	M	B Krishnamma
21-Feb-2022	EV264J	1	4300	485	A	L Hemphill
21-Feb-2022	AC481J	2	39100	840	A	G Pennell
22-Feb-2022	YZ714H	4	72100	1862	M	T Toth
22-Feb-2022	WU881A	3	78600	1201	M	L Bolen
22-Feb-2022	GY571G	2	16300	989	M	D Haynes
23-Feb-2022	ZI347C	1	70700	679	M	R Ragland
24-Feb-2022	FH757S	3	48000	879	M	C Shouaa
24-Feb-2022	WR275Q	1	9900	512	A	A Gal
24-Feb-2022	UB617C	5	52300	1675	A	T Gebrezghi
24-Feb-2022	XV273F	4	51200	1568	M	A Nagarajan
25-Feb-2022	RN222K	4	67300	1666	M	C Page
25-Feb-2022	NM969R	2	52000	1081	A	L Stephens
25-Feb-2022	GJ494X	4	47000	1367	A	A Townsend
25-Feb-2022	AS235Q	3	27300	989	A	L Hubbard
25-Feb-2022	KJ057H	4	52100	1568	M	Q Mei-shio
25-Feb-2022	DA474O	4	27800	1439	M	Y Chun-hsia
25-Feb-2022	OX936N	1	50400	579	A	C Clayton
25-Feb-2022	AU589D	1	88500	634	A	C Johnston
26-Feb-2022	TK900P	3	17600	1044	M	D Dow
26-Feb-2022	WQ456R	3	32500	879	M	S Strunk
26-Feb-2022	PW352A	3	64900	1081	A	D Alvarez
27-Feb-2022	US735H	1	32100	539	A	K Edwards
28-Feb-2022	ZE798C	4	76800	1568	M	B Patel
28-Feb-2022	QN448Q	2	63800	1201	M	K Garoussi
28-Feb-2022	UX973G	2	43200	934	M	H Bickford
28-Feb-2022	JR726I	4	58800	1675	A	C Morrell
28-Feb-2022	VN927J	4	53800	1764	A	I Falk
28-Feb-2022	CO299L	4	59100	1675	A	R Harlan
28-Feb-2022	GW870D	4	24100	1151	A	S Lemke
01-Mar-2022	AB612Z	2	89900	1321	M	K Gal
01-Mar-2022	YF220J	1	90800	672	A	A Faison
02-Mar-2022	GR328H	1	65700	643	A	A Lorente
03-Mar-2022	MC931T	1	36000	485	A	A Kask
03-Mar-2022	PI386G	2	30900	1044	M	M Chwun-yu
03-Mar-2022	IJ397O	4	100000	2053	M	B Mccord
03-Mar-2022	CQ062N	4	77800	1568	M	T Root
03-Mar-2022	RJ348P	5	30600	1519	M	K Beauchamp
04-Mar-2022	OJ748J	4	77500	1960	M	S Pearson
04-Mar-2022	KV518W	2	16900	989	M	G Mcvey
05-Mar-2022	WQ343K	4	57000	1587	A	C Matthews
05-Mar-2022	VT865B	3	90200	1259	A	T Douglas
05-Mar-2022	KG914C	2	6100	934	M	B Stanton
06-Mar-2022	HR517T	4	68100	1862	M	L Pelletier
07-Mar-2022	DE134P	4	42100	1279	M	A Sukarman
07-Mar-2022	MR557N	1	91900	672	A	K Bennett
08-Mar-2022	IP791W	4	87000	2282	M	B Parks
08-Mar-2022	HT040A	4	46800	1223	A	D Morton
08-Mar-2022	HJ436H	2	5400	989	M	C Hartman
10-Mar-2022	XH535J	4	63100	1666	M	D Miller
10-Mar-2022	WR011I	1	15200	485	A	D Norman
10-Mar-2022	IZ219S	4	62300	1411	A	M Hatch
10-Mar-2022	KX519H	5	73400	1960	M	L Mazerolle
10-Mar-2022	HW772X	5	74300	1587	A	C Badinter
11-Mar-2022	HL340X	4	25200	1439	M	D Parker
11-Mar-2022	TN183W	5	57300	1568	M	D Yeboah
12-Mar-2022	WU243A	3	25000	890	A	J Page
12-Mar-2022	LJ976K	5	25500	1295	A	#REF!
12-Mar-2022	AG878F	3	27900	989	A	Z Al-Habash
12-Mar-2022	SM343C	5	72600	1499	A	R Najafi
13-Mar-2022	QO186G	1	36100	431	A	H Dawson
13-Mar-2022	TR954W	5	80600	1825	M	E Roberts
14-Mar-2022	ZM446Y	5	74100	1568	M	S Dawson
14-Mar-2022	WK872P	4	66500	1764	A	C Leahy
15-Mar-2022	QC245X	3	96000	1329	A	K Joy
15-Mar-2022	QB836F	4	63000	1411	A	M Clark
15-Mar-2022	WK720Z	3	19200	1099	M	H Parker
15-Mar-2022	DL830H	4	97300	1745	A	A Karim
15-Mar-2022	NG345J	4	56300	1568	M	D Butler
16-Mar-2022	PG540U	2	9700	989	M	S Schafer
16-Mar-2022	NX825S	3	50000	890	A	S Salisbury
17-Mar-2022	DR041G	2	97600	1329	A	M Kone
18-Mar-2022	JA679E	2	63600	1268	M	W Gul-Mahomed
18-Mar-2022	XQ975E	4	10900	1599	M	A Ragunathan
19-Mar-2022	GI326F	2	58400	1141	A	K Christensen
19-Mar-2022	GQ229L	3	60000	1335	M	P Tello
20-Mar-2022	LA018Q	5	10600	1519	M	L Chilavert
20-Mar-2022	MK194S	4	53000	1764	A	N Torok
21-Mar-2022	VG748G	2	55700	1335	M	A Curtis
21-Mar-2022	HI562P	4	70900	1960	M	G Guerrero
22-Mar-2022	HK606U	5	73000	1411	A	A Curtis
23-Mar-2022	HC344E	4	22200	1599	M	E Lawrence
23-Mar-2022	SF538N	5	91900	1643	A	G Castillo
23-Mar-2022	BI523J	4	92300	2167	M	K Brooks
24-Mar-2022	LI641X	1	71300	643	A	I Bedard
24-Mar-2022	MS880P	4	81800	1951	A	J Beckwith
24-Mar-2022	OB642N	2	24200	840	A	H Yoo
26-Mar-2022	GW000H	5	33000	1223	A	M Hall
26-Mar-2022	XA362V	3	89700	1321	M	R Mcgee
26-Mar-2022	QH627N	2	92300	1399	M	N Vesely
27-Mar-2022	XF064L	5	68400	1675	A	K Brewer
27-Mar-2022	BT389W	3	5000	934	M	M Zhi-chao
27-Mar-2022	KJ689S	4	49500	1439	M	H Surati
28-Mar-2022	QT331Y	2	15500	1099	M	K Kucera
29-Mar-2022	XH863C	1	57500	607	M	J Mcneil
29-Mar-2022	UP252I	1	65600	679	M	L Gant
29-Mar-2022	WA336U	2	51700	1335	M	S Champion
30-Mar-2022	AG080K	3	79600	1335	M	D Reyes
30-Mar-2022	DZ791R	2	65000	1081	A	T Thomas
31-Mar-2022	WB326Z	5	87900	1745	A	J Aldridge
01-Apr-2022	GH266U	4	55000	1764	A	L Ramsey
01-Apr-2022	EL185W	3	5700	1099	M	B West
01-Apr-2022	BY797T	3	11100	1044	M	A Haji
02-Apr-2022	EM438K	3	34600	989	A	T Kruse
03-Apr-2022	US742Z	3	86100	1555	M	M Teague
04-Apr-2022	KX957J	3	64000	1201	A	T Mann
05-Apr-2022	FS689G	1	33800	539	A	R Tompkins
05-Apr-2022	QZ769K	3	53800	1068	M	D Jacoby
07-Apr-2022	NH582X	1	69100	546	A	Y Mcmahon
07-Apr-2022	CF682P	3	42100	879	M	S Zhang
08-Apr-2022	XK781K	4	58200	1587	A	K Ying-ying
08-Apr-2022	CA921H	5	48700	1367	A	A Battacharjee
08-Apr-2022	WG185J	5	98500	2282	M	M Traylor
09-Apr-2022	NJ957Z	4	8000	1519	M	L Moore
09-Apr-2022	RT074K	5	2500	1223	A	A Massey
09-Apr-2022	YJ958N	2	3400	791	A	B Parker
09-Apr-2022	QR501U	3	15700	1099	M	M Estilidaei
09-Apr-2022	BC735S	3	78700	1081	A	Y Venegas
09-Apr-2022	TM159U	2	39900	934	M	M Pierce
10-Apr-2022	UO571G	1	17200	485	A	F Adams
10-Apr-2022	LK787X	4	64600	1411	A	I Baker
11-Apr-2022	CO374V	5	97800	1643	A	R Al-Mubi
11-Apr-2022	SH099S	1	14800	509	M	S Barrett
12-Apr-2022	TD982Y	2	10500	989	A	A Lloyd
12-Apr-2022	AB816S	3	42800	840	A	A Galvin
13-Apr-2022	BR654B	5	16200	1367	A	A Salazar
13-Apr-2022	YW133L	3	89200	1399	M	P Duvall
16-Apr-2022	JH777U	1	53700	611	A	A Shakra
17-Apr-2022	JQ144N	4	35400	1279	M	S Arruti
17-Apr-2022	BK733L	4	3600	1439	A	S Mehani
17-Apr-2022	JG140D	2	2800	1099	M	A Sajid
18-Apr-2022	GH379I	5	93300	2053	A	E Santos
18-Apr-2022	TI673X	2	76500	1081	A	C Crockett
18-Apr-2022	SP886L	5	45000	1279	M	D Varga
18-Apr-2022	OQ906U	1	41500	599	M	C Herzog
19-Apr-2022	PO744K	2	82600	1244	M	M Holmes
19-Apr-2022	DJ696Z	5	89800	1745	A	A Vaughn
19-Apr-2022	UF182J	2	48400	1099	M	L Hurtado
20-Apr-2022	DH094J	4	54000	1960	M	S Burns
20-Apr-2022	YJ959B	3	8800	939	A	J Allen
21-Apr-2022	XM473H	1	41600	458	A	L Parn
21-Apr-2022	VR136Q	3	23800	879	M	L Lemus
22-Apr-2022	XA171R	4	96200	1745	A	O Mills
22-Apr-2022	OW482R	2	73600	1201	A	M Ayala
22-Apr-2022	XW166B	1	45900	512	A	Q Xiao-jun
22-Apr-2022	YP541E	2	51600	1201	A	J Hardison
22-Apr-2022	WT652R	3	49100	934	M	B Cowles
22-Apr-2022	QE693T	2	88400	1321	M	B Gee
22-Apr-2022	WS879D	1	68500	643	A	M Overby
22-Apr-2022	DN573Y	3	84200	1329	A	R Logan
23-Apr-2022	NV215U	2	96000	1399	A	M Coughlin
24-Apr-2022	MA751D	3	82000	1189	A	O Pike
24-Apr-2022	NU330Z	3	35300	890	A	L Switzer
25-Apr-2022	UE266Q	4	57700	1587	A	J Banderas
25-Apr-2022	SA761U	5	82500	1848	A	S Lin
25-Apr-2022	JR075Y	4	57600	1960	M	A Skaggs
26-Apr-2022	JS307Z	2	13200	939	A	O Graves
26-Apr-2022	CW773Q	5	79200	1862	M	S Hailemariam
26-Apr-2022	ZF072O	2	67900	1141	A	N Makarand
27-Apr-2022	QI069N	3	55800	1141	A	H Harrison
27-Apr-2022	RH605J	3	39600	934	M	R Ba
29-Apr-2022	ZL493A	2	41600	934	M	C Arce
29-Apr-2022	VA334A	3	45000	934	M	K Mccurdy
30-Apr-2022	EK249G	1	5800	431	A	W Hodges
30-Apr-2022	MA403W	1	92500	788	M	C Schwartz
30-Apr-2022	CJ327C	1	83300	705	M	C Jung-jie
30-Apr-2022	JE539W	2	60600	1134	M	T Sorenson
01-May-2022	SX109F	1	40900	539	A	H Phillips
01-May-2022	LN505O	2	48700	890	A	N Banquet
01-May-2022	CR699D	1	4000	569	M	M Patrick
03-May-2022	AD503R	3	71900	1335	M	A Thompson
03-May-2022	XM765U	4	64500	1499	A	S Locke
04-May-2022	CL896S	4	20600	1359	M	P Green
04-May-2022	JS989A	3	64400	1134	M	M Gashi
05-May-2022	AE180D	5	77200	1666	M	F Barber
06-May-2022	KA476S	5	27700	1223	A	S Ferguson
06-May-2022	QD596T	2	24100	791	A	B Salimpour
06-May-2022	NV093O	2	29900	890	A	T Omondi
06-May-2022	GI597J	2	4200	934	M	A Kone
06-May-2022	PN110W	4	32000	1599	M	Z Ling-juan
06-May-2022	UE149T	3	32600	939	A	W Burton
07-May-2022	HE414E	5	34700	1295	A	C Armstrong
07-May-2022	SQ651W	3	43700	989	M	C King
07-May-2022	UH397A	2	54400	961	A	V Barnette
07-May-2022	TY736X	4	25700	1519	M	W Lang
08-May-2022	UI084L	4	34900	1439	M	A Gutierrez
08-May-2022	GR446E	2	2400	840	A	D Zhen-li
09-May-2022	SZ820L	3	67900	961	A	T Sandoval
09-May-2022	YN472M	2	90600	1329	A	S James
09-May-2022	OQ905E	4	74700	1587	A	H Horton
10-May-2022	QO137C	3	98100	1399	M	L Figo
10-May-2022	WG661Z	3	16200	1044	M	S Hamed
11-May-2022	HW879L	5	38400	1367	A	C Hall
11-May-2022	MQ900N	4	90700	1643	A	A Robinson
11-May-2022	VF139X	2	90300	1189	A	B Saini
12-May-2022	SI370P	3	87700	1321	M	K Marek
12-May-2022	MZ608D	1	74800	715	M	T Nai-jian
13-May-2022	EA143F	4	55300	1675	A	R Rodriquez
13-May-2022	MT806U	1	79400	611	A	A Nunez
14-May-2022	CZ040W	5	52100	1568	M	A Watts
15-May-2022	JW262C	1	28000	569	M	T Carlson
15-May-2022	BT128W	4	50800	1862	M	L Saavedra
15-May-2022	VX629Y	2	78200	1201	M	J Spinks
16-May-2022	PW964E	3	38000	934	M	B Jacobs
16-May-2022	ZI174F	2	4500	879	M	M Robinson
16-May-2022	WM576F	4	6400	1519	M	R Benson
16-May-2022	QU798F	3	5900	939	A	C Pivari
16-May-2022	JA403Q	2	86400	1399	M	M Mckenna
16-May-2022	VA767Y	5	28400	1279	M	Q Headrick
17-May-2022	UZ354K	2	17300	939	A	D Leonard
17-May-2022	RC866K	4	51100	1411	A	A Gal
18-May-2022	SQ508V	3	94000	1399	M	S Hicks
18-May-2022	ZG739X	4	44900	1223	A	N Nazar
18-May-2022	BR835I	4	5900	1519	M	W Mahallati-Al-Bin
18-May-2022	IB004T	2	46800	890	A	M Memg
18-May-2022	LB397J	4	49500	1519	M	C Cecil
19-May-2022	OI403J	4	12500	1359	M	P Granados
19-May-2022	XH225F	4	13100	1279	M	K Feng
19-May-2022	ON843R	3	52700	1335	M	F Bello
20-May-2022	QB652L	1	93200	664	M	B Watkins
20-May-2022	TH125F	3	49700	1099	M	R Klinger
21-May-2022	GV438X	2	55300	1134	M	X Gschu
21-May-2022	BC933X	4	46500	1599	M	L Derrick
22-May-2022	RV139W	3	97300	1329	A	D Proffitt
23-May-2022	DE619D	2	20000	989	M	L King
23-May-2022	SJ000R	4	9000	1599	M	A Keck
23-May-2022	YA180T	3	6300	840	A	J Wall
24-May-2022	TD836I	5	36700	1223	A	L Carballo
24-May-2022	XW014J	3	13200	791	A	W Blake
25-May-2022	WL426Y	2	65400	1021	A	N Lopez
26-May-2022	GX132U	4	75900	1764	M	C Paul
27-May-2022	EZ945Q	5	26900	1223	A	D Gonzalez
27-May-2022	JY459Y	4	37400	1439	M	R Morgan
27-May-2022	BV754Y	2	49500	934	M	N Brockman
28-May-2022	HU888E	2	6200	989	A	T Nash
28-May-2022	TG094Q	5	81900	1939	M	C Fields
28-May-2022	HO571X	5	100000	2053	M	C Parks
29-May-2022	ZQ913E	4	17300	1279	M	A Clark
29-May-2022	FE431Z	5	67800	1499	A	M Dvorak
29-May-2022	EC280I	3	51700	1335	M	L Ding
29-May-2022	PE966S	4	68300	1862	M	W Ybarra
30-May-2022	UO483J	1	53600	643	M	G Jayasinghe
31-May-2022	TB932E	3	89300	1321	M	O Burton
31-May-2022	YD194Q	1	67000	611	A	Z Curry
31-May-2022	XO608P	3	70000	1068	M	P Huang
01-Jun-2022	JD620N	4	82600	1951	A	S Feher
01-Jun-2022	RW035G	3	38500	1099	M	P Erickson
02-Jun-2022	WX193J	1	26200	569	M	M Farmer
02-Jun-2022	VX039P	5	2100	1151	A	M Inzamam-al-Haq
02-Jun-2022	MK336N	5	16600	1151	A	O Fu-gin
02-Jun-2022	AH471J	2	88800	1321	M	I Caswell
03-Jun-2022	HR932F	3	46400	934	M	T Wyman
03-Jun-2022	KH560E	2	28900	879	M	B Fraley
04-Jun-2022	AS043Y	1	90700	709	A	P Gonzales
04-Jun-2022	TZ633V	5	64800	1960	M	T Hong-miao
06-Jun-2022	NS689R	5	83300	2053	M	K Hui-lan
06-Jun-2022	XI150X	5	77600	1675	A	B Rose
07-Jun-2022	HY935Z	1	26800	539	A	L Perez
08-Jun-2022	RT932K	2	10200	1044	M	G Cruz
08-Jun-2022	LV565R	4	39500	1295	A	N Rebane
09-Jun-2022	ST561A	2	69300	1201	M	M Clayton
09-Jun-2022	NM744O	2	55000	1134	M	G Congo
09-Jun-2022	AG084U	2	95300	1244	M	T Doyle
10-Jun-2022	HX217V	2	79400	1201	M	R Gill
10-Jun-2022	QW338S	4	81300	2167	M	W Wilkins
10-Jun-2022	IL261K	2	74600	1081	A	C Drummond
10-Jun-2022	JD815G	2	29200	989	M	P Osborne
11-Jun-2022	CQ327X	3	11400	934	M	A Harvey
11-Jun-2022	HG205M	2	70200	1021	A	M Franklin
11-Jun-2022	QO101A	1	58400	715	M	M Schultz
12-Jun-2022	DC108S	5	58500	1411	A	G Ru-ping
14-Jun-2022	OE115R	4	1100	1439	M	J Guramurthy
14-Jun-2022	JE411N	3	26300	791	A	P Pickens
15-Jun-2022	AB757M	5	20400	1279	M	B Shelton
15-Jun-2022	FB623Q	5	95600	1939	M	T Roberson
16-Jun-2022	RE187X	3	2900	989	M	F Cole
16-Jun-2022	SP857G	4	4300	1367	A	L Becker
16-Jun-2022	ZY476Z	4	90700	1745	A	C Fuentes
16-Jun-2022	ZY618J	4	2100	1295	A	L Kanasani
16-Jun-2022	JE951E	5	90800	1848	A	S Demoz
16-Jun-2022	NO195I	2	49200	879	M	H Bray
17-Jun-2022	FY926N	5	70800	1499	A	D Wolfe
17-Jun-2022	LN592F	5	25500	1439	M	A horak
17-Jun-2022	EK724H	4	76600	1862	M	D Namasri
17-Jun-2022	GD846D	4	48900	1519	M	N Lassiter
18-Jun-2022	YN309J	5	93300	2167	M	A Arnold
18-Jun-2022	KF096C	3	77400	1081	A	F Talaqani
18-Jun-2022	CU060O	3	11700	939	A	Y Nan-nan
19-Jun-2022	NC998A	1	72600	514	A	J Barnes
20-Jun-2022	ZS833D	5	83300	2282	M	S Ballo
20-Jun-2022	GO703I	2	95500	1399	A	E Muncy
20-Jun-2022	ZV460W	4	66200	1675	A	A Fong
20-Jun-2022	KB593C	5	51600	1862	M	E Broughton
20-Jun-2022	AL112Y	3	44300	989	M	T Hoffman
21-Jun-2022	BT269L	3	37900	939	A	C Diaz
21-Jun-2022	XT470G	5	11100	1151	A	L Bell
21-Jun-2022	HS872M	2	4500	939	A	S Sow
22-Jun-2022	VN889V	3	77900	1081	A	M Richardson
22-Jun-2022	QX639B	5	60800	1675	A	J Barton
22-Jun-2022	XE488V	2	69700	1081	A	T Adoyo
23-Jun-2022	XW595N	3	95500	1189	A	N Casey
23-Jun-2022	DE016Y	2	52800	1021	A	C Estrada
24-Jun-2022	EN822C	2	27700	840	A	A Bluteau
24-Jun-2022	DB695W	1	99500	709	A	I Logsdon
24-Jun-2022	BD681O	2	32100	879	M	J Haywood
25-Jun-2022	WF040R	5	88400	1848	A	I Fultz
26-Jun-2022	QE568T	2	70300	1268	M	R Martinez
26-Jun-2022	LV592E	5	11600	1151	A	Z Michieka
26-Jun-2022	XV071U	2	89600	1477	M	S Hazel
26-Jun-2022	YD829Q	5	60100	1666	M	O Reyes
26-Jun-2022	QX313Y	3	33900	989	A	T Schultz
27-Jun-2022	TD920H	2	24600	989	M	N Ivanova
27-Jun-2022	KJ534U	3	79500	1141	A	K Turay
27-Jun-2022	KT186Y	5	5900	1279	M	M Hendrix
27-Jun-2022	GD780G	5	81900	2053	M	C Patterson
27-Jun-2022	MV923Q	3	17500	934	M	M Cunningham
28-Jun-2022	RN856G	3	80500	1555	M	L Bea
28-Jun-2022	KF161O	2	29800	879	M	I Papa
28-Jun-2022	TY449P	4	53600	1862	M	S Dias
28-Jun-2022	BI674Y	5	65200	1675	A	L Mcwhorter
29-Jun-2022	OQ759F	1	28100	479	M	E Walker
29-Jun-2022	RK490Q	3	60700	1268	M	W Moss
30-Jun-2022	MA211W	2	12300	934	M	J Reid
30-Jun-2022	IU183E	1	33700	479	M	T Foster
30-Jun-2022	TX553M	3	31100	1099	M	E Collins
30-Jun-2022	QJ951M	2	43500	939	A	R Jackson
30-Jun-2022	HT133R	3	5600	890	A	Y Al-Jaber
01-Jul-2022	JZ642M	2	74800	1335	M	A Morales
01-Jul-2022	IW219Y	2	55700	1068	M	M Gebrezghi
02-Jul-2022	RD663A	5	60500	1764	A	R Andrews
02-Jul-2022	MN318H	1	13700	539	M	B Cannon
02-Jul-2022	RY042E	1	53500	611	A	E Carroll
02-Jul-2022	QV301M	4	79500	1568	M	R Wilson
02-Jul-2022	PZ926H	3	71300	961	A	Z Hailesellasie
03-Jul-2022	TA506Q	5	30200	1151	A	P Rengifo
03-Jul-2022	LU789T	4	30400	1439	M	K Bagwell
04-Jul-2022	LX270B	5	41600	1359	M	D Santiago
